2156,0.0,0.0
2476,0.031494140625,1.093505859375
2791,0.267822265625,0.99951171875
3501,0.078369140625,1.24951171875
3816,0.1806640625,1.281005859375
4152,0.1650390625,1.062255859375
4468,0.023681640625,1.468505859375
5177,0.652587890625,1.062255859375
5494,0.015625,1.062255859375
5829,0.179443359375,1.24951171875
6146,0.078369140625,1.062255859375
6854,0.2568359375,1.24951171875
7172,0.070556640625,1.093505859375
7506,0.0078125,1.031005859375
7823,0.644775390625,1.312255859375
8532,0.1943359375,1.312255859375
8850,0.30859375,1.093505859375
9185,0.101318359375,1.062255859375
9501,0.228759765625,1.062255859375
10209,0.1806640625,0.99951171875
10526,0.116943359375,1.031005859375
10861,0.30859375,1.031005859375
11178,0.078369140625,1.0
11887,0.047119140625,1.124755859375
12205,0.30859375,1.124755859375
12539,0.0,1.343505859375
12856,0.396728515625,1.18701171875
13565,0.404541015625,1.124755859375
13882,0.236572265625,1.3125
14217,0.039306640625,1.374755859375
14533,0.0078125,1.031005859375
15241,0.0859375,1.093505859375
15558,0.236572265625,0.875
15893,0.047119140625,1.093505859375
16211,0.220947265625,1.468505859375
16920,0.015625,1.156005859375
17237,0.5166015625,1.468505859375
17571,0.148193359375,1.031005859375
17889,0.517333984375,0.99951171875
18598,0.1103515625,1.343505859375
18915,0.244384765625,1.062255859375
19250,0.0390625,1.124755859375
19566,0.33203125,1.124755859375
20275,0.1416015625,1.062255859375
20592,0.1650390625,1.031005859375
20927,0.140380859375,1.093505859375
21244,0.228759765625,0.93701171875
21952,0.30078125,1.031005859375
22270,0.124755859375,1.156005859375
22605,0.1181640625,1.24951171875
22923,0.039306640625,1.343505859375
23631,0.357177734375,1.312255859375
23949,0.0625,1.437255859375
24283,0.1572265625,1.031005859375
24601,0.0078125,1.312255859375
25308,0.451416015625,1.062255859375
25627,0.1181640625,1.062255859375
25961,0.1181640625,0.99951171875
26279,0.070556640625,1.062255859375
26985,0.070556640625,1.24951171875
27304,0.1259765625,1.24951171875
27637,0.1025390625,1.24951171875
27955,0.1416015625,0.93701171875
28662,0.37109375,0.99951171875
28981,0.459228515625,1.156005859375
29314,0.302490234375,1.09375
29632,0.1494140625,1.03125
30339,0.140380859375,0.75
30658,0.070556640625,1.093505859375
30992,0.318115234375,1.093505859375
31310,0.093994140625,0.9375
32017,0.015869140625,1.062255859375
32336,0.43359375,1.093505859375
32669,0.220947265625,0.93701171875
32988,0.0078125,1.093505859375
33695,0.015869140625,0.874755859375
34014,0.163818359375,1.312255859375
34347,0.0390625,1.343505859375
34666,0.1962890625,1.062255859375
35373,0.2099609375,1.312255859375
35691,0.1650390625,1.343505859375
36025,0.1181640625,1.062255859375
36344,0.228759765625,0.93701171875
37050,0.078125,1.312255859375
37369,0.0625,0.93701171875
37701,0.2646484375,0.874755859375
38020,0.1943359375,1.281005859375
38727,0.1572265625,1.124755859375
39046,0.1181640625,0.99951171875
39379,0.2021484375,1.343505859375
39697,0.015869140625,1.343505859375
40404,0.1865234375,0.99951171875
40724,0.1884765625,0.93701171875
41057,0.0,1.062255859375
41376,0.0859375,0.93701171875
42083,0.286865234375,1.374755859375
42401,0.0078125,0.875
42735,0.349365234375,1.281005859375
43053,0.0078125,0.93701171875
43760,0.0859375,1.031005859375
44078,0.597900390625,1.31201171875
44411,0.5615234375,1.312255859375
44729,0.0390625,1.312255859375
45436,0.078369140625,1.062255859375
45793,0.32421875,1.031005859375
46127,0.291259765625,1.31201171875
46445,0.0234375,1.031005859375
47152,0.349365234375,1.124755859375
47471,0.31640625,1.468505859375
47804,0.054931640625,1.312255859375
48122,0.33203125,1.343505859375
48829,0.0078125,0.99951171875
49147,0.5009765625,1.374755859375
49480,0.015625,1.062255859375
49799,0.260009765625,1.093505859375
