3488,23.18572425842285,101011,37.9572639465332,26.175724029541016
5164,22.935253143310547,101012,37.716766357421875,26.092044830322266
6841,22.77666473388672,101013,37.41647720336914,26.00836753845215
8519,22.692649841308594,101013,37.159061431884766,26.00836753845215
10196,22.654891967773438,101014,36.89514923095703,25.925193786621094
11873,22.641990661621094,101014,36.59957504272461,25.925193786621094
13552,22.64545249938965,101014,36.329193115234375,25.925193786621094
15228,22.655834197998047,101013,36.05420684814453,26.00836753845215
16907,22.670310974121094,101014,35.820255279541016,25.925193786621094
18585,22.68730354309082,101014,35.58116149902344,25.925193786621094
20262,22.705238342285156,101013,35.37683868408203,26.00836753845215
21939,22.723804473876953,101013,35.20140075683594,26.00836753845215
23618,22.7426815032959,101012,35.00907516479492,26.092044830322266
25295,22.76156234741211,101012,34.86827850341797,26.092044830322266
26972,22.78138542175293,101013,34.733394622802734,26.00836753845215
28649,22.79963493347168,101013,34.59846878051758,26.00836753845215
30326,22.81694221496582,101013,34.48062515258789,26.00836753845215
32004,22.834562301635742,101014,34.374271392822266,25.925193786621094
33682,22.851240158081055,101015,34.27357482910156,25.841516494750977
35360,22.868860244750977,101014,34.22411346435547,25.925193786621094
37037,22.883649826049805,101015,34.24819564819336,25.841516494750977
38714,22.90064239501953,101015,34.266815185546875,25.841516494750977
40391,22.91731834411621,101015,34.26837158203125,25.841516494750977
42069,22.93399429321289,101014,34.2358512878418,25.925193786621094
43747,22.949413299560547,101014,34.18619155883789,25.925193786621094
45423,22.966720581054688,101014,34.11402130126953,25.925193786621094
47139,22.982452392578125,101015,34.04741287231445,25.841516494750977
48815,22.997556686401367,101015,33.98644256591797,25.841516494750977
50493,23.015178680419922,101015,33.8917236328125,25.841516494750977
52170,23.031225204467773,101015,33.825225830078125,25.841516494750977
53847,23.04507064819336,101014,33.76988220214844,25.925193786621094
55525,23.059545516967773,101013,33.7146110534668,26.00836753845215
57203,23.074020385742188,101013,33.665016174316406,26.00836753845215
58881,23.089122772216797,101014,33.59852600097656,25.925193786621094
60557,23.104856491088867,101015,33.543434143066406,25.841516494750977
62236,23.119646072387695,101014,33.52217102050781,25.925193786621094
63913,23.133806228637695,101014,33.47260284423828,25.925193786621094
65590,23.14828109741211,101013,33.4456787109375,26.00836753845215
67267,23.160865783691406,101014,33.39598083496094,25.925193786621094
68945,23.172510147094727,101013,33.40270233154297,26.00836753845215
70623,23.189186096191406,101013,33.48332977294922,26.00836753845215
72301,23.203346252441406,101012,33.5750846862793,26.092044830322266
73979,23.215618133544922,101011,33.672386169433594,26.175724029541016
75656,23.22726058959961,101012,33.66780090332031,26.092044830322266
77335,23.238588333129883,101011,33.634891510009766,26.175724029541016
79012,23.25400733947754,101010,33.56277084350586,26.259403228759766
80689,23.269424438476562,101011,33.4793815612793,26.175724029541016
82366,23.28390121459961,101012,33.418540954589844,26.092044830322266
84067,23.295228958129883,101012,33.33484649658203,26.092044830322266
85744,23.307186126708984,101010,33.27948760986328,26.259403228759766
87422,23.31977081298828,101009,33.22419357299805,26.34207534790039
89099,23.33047103881836,101009,33.1856689453125,26.34207534790039
90777,23.34494400024414,101009,33.13622283935547,26.34207534790039
92453,23.357215881347656,101009,33.08094787597656,26.34207534790039
94131,23.3701171875,101009,33.042659759521484,26.34207534790039
95808,23.384906768798828,101010,32.9989128112793,26.259403228759766
97486,23.397493362426758,101009,32.96624755859375,26.34207534790039
