3839,0.84075927734375,0.01104736328125,0.01190185546875,-0.54119873046875
6167,0.84075927734375,0.01080322265625,0.01226806640625,-0.54119873046875
6858,0.8406982421875,0.0108642578125,0.012451171875,-0.54119873046875
7510,0.8406982421875,0.010986328125,0.0125732421875,-0.54119873046875
7844,0.8406982421875,0.010986328125,0.0125732421875,-0.54119873046875
8536,0.8406982421875,0.010986328125,0.0125732421875,-0.54119873046875
8871,0.8406982421875,0.010986328125,0.0125732421875,-0.54119873046875
10548,0.8406982421875,0.01092529296875,0.01251220703125,-0.54119873046875
11199,0.8406982421875,0.0108642578125,0.01239013671875,-0.54119873046875
11891,0.8406982421875,0.01080322265625,0.0123291015625,-0.54119873046875
12226,0.8406982421875,0.0108642578125,0.012451171875,-0.54119873046875
16232,0.84063720703125,0.01092529296875,0.01220703125,-0.54132080078125
17258,0.84075927734375,0.0108642578125,0.0118408203125,-0.54119873046875
17576,0.8406982421875,0.0111083984375,0.0115966796875,-0.541259765625
17911,0.8406982421875,0.01104736328125,0.01177978515625,-0.54119873046875
19587,0.84075927734375,0.0107421875,0.01220703125,-0.54119873046875
20931,0.84075927734375,0.01092529296875,0.01251220703125,-0.54119873046875
21956,0.84075927734375,0.01080322265625,0.0123291015625,-0.54119873046875
22291,0.8408203125,0.01080322265625,0.0123291015625,-0.54107666015625
22609,0.8408203125,0.0108642578125,0.01263427734375,-0.54107666015625
23969,0.8408203125,0.01092529296875,0.01251220703125,-0.54107666015625
24288,0.8408203125,0.01092529296875,0.0125732421875,-0.54107666015625
24621,0.8408203125,0.010986328125,0.0125732421875,-0.54107666015625
25313,0.8408203125,0.0108642578125,0.01239013671875,-0.54107666015625
26990,0.8408203125,0.01092529296875,0.0125732421875,-0.54107666015625
27642,0.8408203125,0.0107421875,0.01226806640625,-0.54107666015625
29652,0.8408203125,0.0108642578125,0.01214599609375,-0.54107666015625
30344,0.8408203125,0.01080322265625,0.01220703125,-0.54107666015625
30678,0.8408203125,0.01080322265625,0.01251220703125,-0.54107666015625
31330,0.84088134765625,0.01092529296875,0.01171875,-0.541015625
32022,0.8408203125,0.01104736328125,0.01190185546875,-0.541015625
32674,0.84088134765625,0.0108642578125,0.01202392578125,-0.54095458984375
33007,0.8409423828125,0.010986328125,0.011962890625,-0.5408935546875
34034,0.8409423828125,0.01092529296875,0.01177978515625,-0.5408935546875
34352,0.8408203125,0.0111083984375,0.011962890625,-0.541015625
35711,0.84088134765625,0.01092529296875,0.0120849609375,-0.541015625
36030,0.84088134765625,0.01080322265625,0.01220703125,-0.541015625
