47157,-0.03125,-0.015625,-0.01171875
47490,0.0078125,-0.015625,0.02734375
47809,0.0078125,0.03125,-0.01171875
48142,0.0078125,0.03125,-0.01171875
48833,0.0078125,0.0234375,-0.05078125
49818,0.0078125,-0.0078125,-0.01171875
50511,0.0078125,0.03125,-0.01171875
51163,0.0078125,-0.0078125,-0.01171875
52188,0.04296875,-0.0078125,-0.01171875
53174,0.0,-0.0078125,-0.04296875
53866,0.0078125,-0.015625,0.02734375
54517,0.0,-0.015625,-0.01171875
55543,-0.03125,-0.0078125,-0.01171875
57221,0.0078125,-0.0078125,-0.00390625
57873,0.0,-0.0078125,0.02734375
58899,0.0078125,-0.0078125,-0.01171875
59232,0.0078125,0.03125,-0.01171875
59550,0.0078125,0.03125,0.02734375
59883,0.0078125,-0.0078125,-0.01171875
61229,0.03515625,-0.015625,-0.01171875
62255,0.0078125,-0.0078125,-0.01171875
62588,-0.03125,-0.0078125,-0.01171875
62906,0.0,0.0234375,-0.01171875
63931,0.0,0.0234375,-0.01171875
64264,0.0078125,-0.015625,-0.01171875
64582,0.0,-0.0078125,-0.01171875
64915,-0.03125,-0.015625,-0.01171875
65941,-0.0390625,-0.015625,-0.01171875
66260,0.0078125,0.0234375,-0.05078125
67938,0.04296875,0.0234375,-0.01171875
68963,-0.03125,-0.015625,-0.01171875
69297,0.0078125,-0.015625,-0.01171875
69615,0.0078125,-0.015625,-0.01171875
70641,0.0078125,-0.0078125,-0.01171875
71294,0.0,0.03125,-0.01953125
71626,0.0078125,-0.0078125,0.02734375
74330,0.0078125,-0.0078125,-0.05078125
74982,0.0078125,-0.0078125,-0.01171875
76327,0.0,-0.0078125,-0.01171875
78339,0.0078125,0.03125,0.02734375
79030,0.0078125,0.03125,-0.01171875
79363,0.0078125,-0.015625,-0.05078125
79681,0.0,-0.0078125,-0.01171875
80014,0.03515625,-0.0078125,0.02734375
81040,-0.0390625,-0.0078125,-0.05078125
81692,0.0,-0.0078125,-0.01171875
82384,-0.03125,0.0234375,0.02734375
82717,0.0,0.03125,-0.01171875
83393,0.0078125,0.03125,-0.01171875
84418,0.0078125,-0.0078125,0.02734375
85070,0.0078125,-0.0078125,0.02734375
87773,-0.03125,-0.0078125,-0.05078125
88425,0.0078125,-0.015625,-0.01171875
90103,0.0078125,-0.0078125,-0.01171875
90795,0.0078125,-0.015625,0.02734375
91128,-0.03125,0.0234375,-0.00390625
91446,-0.03125,0.03125,-0.01171875
92471,0.0078125,-0.0078125,-0.01171875
93123,-0.03125,-0.0078125,0.02734375
94149,0.0078125,-0.015625,-0.01171875
95134,0.0078125,-0.015625,0.02734375
96160,0.0078125,-0.015625,-0.01171875
96478,0.0078125,-0.0078125,-0.01171875
99182,0.0078125,-0.0078125,-0.05078125
99515,-0.03125,-0.0078125,-0.01171875
99833,0.0078125,-0.0078125,-0.01171875
101192,0.0,0.03125,-0.01171875
101844,-0.03125,-0.015625,-0.05078125
104214,0.03515625,-0.015625,-0.05078125
104547,0.0,-0.015625,-0.01171875
106225,0.0078125,0.015625,-0.01171875
106876,0.00390625,-0.0234375,0.00390625
107568,0.00390625,0.015625,0.00390625
107902,-0.04296875,-0.0234375,0.00390625
109246,0.00390625,0.0234375,0.04296875
110924,0.00390625,0.0234375,-0.00390625
111257,0.00390625,-0.015625,-0.00390625
111908,0.00390625,-0.015625,0.03515625
112601,0.00390625,-0.015625,0.00390625
112934,0.00390625,0.0234375,-0.00390625
113252,0.00390625,-0.015625,-0.00390625
113585,-0.03515625,-0.0078125,-0.04296875
114277,0.00390625,0.0234375,-0.04296875
114610,0.00390625,-0.015625,-0.00390625
114928,0.00390625,-0.015625,0.03515625
116940,-0.00390625,-0.015625,-0.03515625
117632,0.00390625,-0.015625,-0.00390625
118617,-0.04296875,-0.015625,0.00390625
119961,0.00390625,-0.015625,0.00390625
120987,0.00390625,-0.015625,-0.00390625
121319,0.00390625,0.0234375,-0.00390625
121971,0.00390625,-0.015625,0.04296875
122996,-0.03515625,-0.015625,0.00390625
123315,0.00390625,-0.015625,0.00390625
123648,0.00390625,0.0234375,-0.00390625
124992,0.00390625,0.0234375,-0.00390625
125325,0.00390625,-0.015625,0.00390625
126350,0.00390625,0.0234375,-0.00390625
126668,0.00390625,-0.015625,0.00390625
128347,-0.04296875,-0.015625,0.00390625
129372,-0.00390625,-0.015625,0.03515625
130358,-0.04296875,-0.015625,-0.00390625
131701,0.00390625,-0.015625,-0.00390625
133713,-0.00390625,-0.0078125,-0.00390625
134405,0.00390625,0.0234375,0.00390625
134738,0.00390625,-0.015625,-0.00390625
135057,-0.03515625,-0.015625,-0.00390625
136083,-0.00390625,0.015625,0.03515625
136416,-0.04296875,0.015625,-0.00390625
136734,-0.03515625,-0.015625,-0.03515625
138093,0.03515625,0.015625,-0.03515625
138411,-0.01171875,0.0234375,-0.04296875
138743,-0.00390625,-0.0234375,-0.00390625
139436,-0.01171875,0.015625,-0.00390625
139768,0.03515625,0.015625,-0.00390625
141113,-0.01171875,0.015625,-0.04296875
141764,-0.05078125,0.015625,-0.08203125
143124,0.02734375,0.0078125,-0.04296875
143442,0.02734375,0.0078125,-0.00390625
143775,-0.05078125,0.015625,-0.00390625
144467,0.02734375,0.015625,-0.04296875
145452,-0.01171875,-0.0234375,-0.00390625
146145,-0.01171875,0.0078125,-0.04296875
146478,-0.01171875,0.0078125,0.00390625
146796,-0.01171875,-0.0234375,0.00390625
147129,-0.01171875,0.015625,-0.00390625
147822,-0.01171875,-0.0234375,-0.04296875
148473,-0.01171875,-0.0234375,-0.04296875
148806,0.03515625,-0.03125,-0.04296875
149498,-0.00390625,-0.03125,0.00390625
151177,-0.05078125,-0.03125,-0.04296875
151829,-0.00390625,0.015625,0.00390625
152162,-0.01171875,-0.0234375,-0.00390625
152854,-0.05078125,-0.03125,-0.00390625
153506,-0.01171875,0.015625,0.03515625
153839,0.02734375,-0.0234375,-0.00390625
154531,-0.01171875,0.015625,-0.00390625
155183,-0.01171875,-0.0234375,-0.04296875
155517,-0.01171875,0.0078125,0.00390625
156209,-0.01171875,0.0078125,-0.04296875
159611,-0.01171875,0.0078125,-0.04296875
160597,-0.01171875,0.0078125,-0.00390625
161289,-0.00390625,0.015625,-0.00390625
161622,-0.01171875,0.0078125,-0.00390625
162274,-0.01171875,-0.0234375,0.03515625
163619,-0.01171875,-0.0234375,-0.04296875
163952,-0.01171875,0.015625,-0.04296875
166323,-0.01171875,0.0078125,-0.00390625
168335,-0.00390625,-0.0234375,-0.00390625
168654,0.03515625,0.015625,-0.03515625
168987,-0.00390625,0.015625,0.00390625
170013,0.03515625,-0.0234375,-0.04296875
171358,0.00390625,0.03125,-0.00390625
172010,-0.00390625,0.03125,-0.00390625
172344,-0.00390625,0.03125,0.03515625
173036,-0.00390625,-0.015625,-0.00390625
173369,-0.04296875,0.0234375,-0.04296875
173687,0.03515625,-0.0546875,-0.00390625
175700,0.00390625,-0.0078125,-0.00390625
178406,-0.00390625,-0.015625,-0.00390625
179751,-0.01171875,-0.0234375,-0.00390625
180404,0.01953125,0.015625,-0.00390625
180737,-0.01171875,0.015625,-0.00390625
181763,-0.05078125,-0.0234375,-0.00390625
182082,-0.01171875,0.015625,-0.04296875
182414,-0.01171875,-0.015625,0.03515625
2813,0.0,0.015625,0.03515625
4489,0.015625,-0.015625,-0.00390625
5181,0.0078125,-0.0078125,-0.04296875
5515,-0.03125,-0.0078125,-0.00390625
5832,0.0078125,-0.0078125,-0.01171875
7192,-0.0234375,-0.015625,-0.01171875
9188,-0.03125,-0.0078125,-0.01171875
9522,-0.0234375,0.03125,-0.05078125
10213,0.015625,-0.0078125,-0.01171875
10865,0.0078125,0.03125,-0.01171875
12542,-0.0234375,-0.0078125,0.02734375
12877,0.015625,-0.0078125,-0.01171875
13568,-0.0234375,0.03125,0.02734375
13903,-0.0234375,0.03125,-0.01171875
14220,-0.03125,-0.0078125,-0.01171875
14554,0.015625,-0.0078125,-0.01171875
15245,0.0078125,0.0234375,-0.05859375
15580,-0.0390625,-0.015625,-0.01171875
15898,0.015625,0.03125,-0.01171875
16923,0.03515625,0.0234375,0.02734375
18602,0.0078125,-0.015625,-0.01171875
18936,0.0078125,-0.0078125,-0.01171875
19253,0.0078125,0.03125,-0.01171875
20279,0.0078125,-0.0078125,0.02734375
20613,0.015625,-0.0078125,-0.01171875
21265,0.0078125,-0.0078125,-0.01171875
22943,-0.03125,-0.0078125,-0.01171875
23635,0.015625,0.03125,-0.01171875
25647,0.015625,0.03125,-0.01171875
25965,0.015625,0.03125,-0.01171875
26298,-0.0234375,-0.0078125,-0.05078125
27323,-0.03125,-0.0078125,-0.01171875
27975,-0.03125,-0.0078125,-0.01171875
28667,0.0078125,-0.0078125,-0.00390625
29000,0.0078125,-0.0078125,-0.01171875
29319,-0.03125,0.03125,0.06640625
30996,0.0,-0.015625,-0.00390625
32356,0.0,-0.015625,-0.01171875
33700,-0.0390625,0.0234375,-0.05078125
34686,0.0078125,-0.0078125,-0.01171875
35378,0.0078125,0.0234375,-0.01171875
36363,0.015625,0.0234375,0.02734375
37388,0.0078125,-0.0078125,-0.01171875
37706,0.0078125,0.0234375,0.02734375
38732,0.0078125,-0.015625,-0.01171875
39384,-0.03125,0.0234375,0.03515625
41396,0.0078125,-0.0078125,-0.01171875
42087,0.0078125,0.0234375,-0.05078125
42740,0.0078125,0.0234375,-0.01171875
43073,0.0078125,-0.0078125,-0.01171875
43765,0.0078125,0.0234375,-0.01171875
44098,-0.03125,-0.015625,-0.00390625
44416,-0.03125,0.03125,-0.01171875
44749,0.0078125,0.0234375,-0.01171875
46132,0.0078125,-0.0078125,0.03515625
47157,-0.03125,-0.015625,-0.01171875
47490,0.0078125,-0.015625,0.02734375
47809,0.0078125,0.03125,-0.01171875
48142,0.0078125,0.03125,-0.01171875
48833,0.0078125,0.0234375,-0.05078125
49818,0.0078125,-0.0078125,-0.01171875
50511,0.0078125,0.03125,-0.01171875
51163,0.0078125,-0.0078125,-0.01171875
52188,0.04296875,-0.0078125,-0.01171875
53174,0.0,-0.0078125,-0.04296875
53866,0.0078125,-0.015625,0.02734375
54517,0.0,-0.015625,-0.01171875
55543,-0.03125,-0.0078125,-0.01171875
57221,0.0078125,-0.0078125,-0.00390625
57873,0.0,-0.0078125,0.02734375
58899,0.0078125,-0.0078125,-0.01171875
59232,0.0078125,0.03125,-0.01171875
59550,0.0078125,0.03125,0.02734375
59883,0.0078125,-0.0078125,-0.01171875
61229,0.03515625,-0.015625,-0.01171875
62255,0.0078125,-0.0078125,-0.01171875
62588,-0.03125,-0.0078125,-0.01171875
62906,0.0,0.0234375,-0.01171875
63931,0.0,0.0234375,-0.01171875
64264,0.0078125,-0.015625,-0.01171875
64582,0.0,-0.0078125,-0.01171875
64915,-0.03125,-0.015625,-0.01171875
65941,-0.0390625,-0.015625,-0.01171875
66260,0.0078125,0.0234375,-0.05078125
67938,0.04296875,0.0234375,-0.01171875
68963,-0.03125,-0.015625,-0.01171875
69297,0.0078125,-0.015625,-0.01171875
69615,0.0078125,-0.015625,-0.01171875
70641,0.0078125,-0.0078125,-0.01171875
71294,0.0,0.03125,-0.01953125
71626,0.0078125,-0.0078125,0.02734375
74330,0.0078125,-0.0078125,-0.05078125
74982,0.0078125,-0.0078125,-0.01171875
76327,0.0,-0.0078125,-0.01171875
78339,0.0078125,0.03125,0.02734375
79030,0.0078125,0.03125,-0.01171875
79363,0.0078125,-0.015625,-0.05078125
79681,0.0,-0.0078125,-0.01171875
80014,0.03515625,-0.0078125,0.02734375
81040,-0.0390625,-0.0078125,-0.05078125
81692,0.0,-0.0078125,-0.01171875
82384,-0.03125,0.0234375,0.02734375
82717,0.0,0.03125,-0.01171875
83393,0.0078125,0.03125,-0.01171875
84418,0.0078125,-0.0078125,0.02734375
85070,0.0078125,-0.0078125,0.02734375
87773,-0.03125,-0.0078125,-0.05078125
88425,0.0078125,-0.015625,-0.01171875
90103,0.0078125,-0.0078125,-0.01171875
90795,0.0078125,-0.015625,0.02734375
91128,-0.03125,0.0234375,-0.00390625
91446,-0.03125,0.03125,-0.01171875
92471,0.0078125,-0.0078125,-0.01171875
93123,-0.03125,-0.0078125,0.02734375
94149,0.0078125,-0.015625,-0.01171875
95134,0.0078125,-0.015625,0.02734375
96160,0.0078125,-0.015625,-0.01171875
96478,0.0078125,-0.0078125,-0.01171875
99182,0.0078125,-0.0078125,-0.05078125
99515,-0.03125,-0.0078125,-0.01171875
99833,0.0078125,-0.0078125,-0.01171875
101192,0.0,0.03125,-0.01171875
101844,-0.03125,-0.015625,-0.05078125
104214,0.03515625,-0.015625,-0.05078125
104547,0.0,-0.015625,-0.01171875
106225,0.0078125,0.015625,-0.01171875
106876,0.00390625,-0.0234375,0.00390625
107568,0.00390625,0.015625,0.00390625
107902,-0.04296875,-0.0234375,0.00390625
109246,0.00390625,0.0234375,0.04296875
110924,0.00390625,0.0234375,-0.00390625
111257,0.00390625,-0.015625,-0.00390625
111908,0.00390625,-0.015625,0.03515625
112601,0.00390625,-0.015625,0.00390625
112934,0.00390625,0.0234375,-0.00390625
113252,0.00390625,-0.015625,-0.00390625
113585,-0.03515625,-0.0078125,-0.04296875
114277,0.00390625,0.0234375,-0.04296875
114610,0.00390625,-0.015625,-0.00390625
114928,0.00390625,-0.015625,0.03515625
116940,-0.00390625,-0.015625,-0.03515625
117632,0.00390625,-0.015625,-0.00390625
118617,-0.04296875,-0.015625,0.00390625
119961,0.00390625,-0.015625,0.00390625
120987,0.00390625,-0.015625,-0.00390625
121319,0.00390625,0.0234375,-0.00390625
121971,0.00390625,-0.015625,0.04296875
122996,-0.03515625,-0.015625,0.00390625
123315,0.00390625,-0.015625,0.00390625
123648,0.00390625,0.0234375,-0.00390625
124992,0.00390625,0.0234375,-0.00390625
125325,0.00390625,-0.015625,0.00390625
126350,0.00390625,0.0234375,-0.00390625
126668,0.00390625,-0.015625,0.00390625
128347,-0.04296875,-0.015625,0.00390625
129372,-0.00390625,-0.015625,0.03515625
130358,-0.04296875,-0.015625,-0.00390625
131701,0.00390625,-0.015625,-0.00390625
133713,-0.00390625,-0.0078125,-0.00390625
134405,0.00390625,0.0234375,0.00390625
134738,0.00390625,-0.015625,-0.00390625
135057,-0.03515625,-0.015625,-0.00390625
136083,-0.00390625,0.015625,0.03515625
136416,-0.04296875,0.015625,-0.00390625
136734,-0.03515625,-0.015625,-0.03515625
138093,0.03515625,0.015625,-0.03515625
138411,-0.01171875,0.0234375,-0.04296875
138743,-0.00390625,-0.0234375,-0.00390625
139436,-0.01171875,0.015625,-0.00390625
139768,0.03515625,0.015625,-0.00390625
141113,-0.01171875,0.015625,-0.04296875
141764,-0.05078125,0.015625,-0.08203125
143124,0.02734375,0.0078125,-0.04296875
143442,0.02734375,0.0078125,-0.00390625
143775,-0.05078125,0.015625,-0.00390625
144467,0.02734375,0.015625,-0.04296875
145452,-0.01171875,-0.0234375,-0.00390625
146145,-0.01171875,0.0078125,-0.04296875
146478,-0.01171875,0.0078125,0.00390625
146796,-0.01171875,-0.0234375,0.00390625
147129,-0.01171875,0.015625,-0.00390625
147822,-0.01171875,-0.0234375,-0.04296875
148473,-0.01171875,-0.0234375,-0.04296875
148806,0.03515625,-0.03125,-0.04296875
149498,-0.00390625,-0.03125,0.00390625
151177,-0.05078125,-0.03125,-0.04296875
151829,-0.00390625,0.015625,0.00390625
152162,-0.01171875,-0.0234375,-0.00390625
152854,-0.05078125,-0.03125,-0.00390625
153506,-0.01171875,0.015625,0.03515625
153839,0.02734375,-0.0234375,-0.00390625
154531,-0.01171875,0.015625,-0.00390625
155183,-0.01171875,-0.0234375,-0.04296875
155517,-0.01171875,0.0078125,0.00390625
156209,-0.01171875,0.0078125,-0.04296875
159611,-0.01171875,0.0078125,-0.04296875
160597,-0.01171875,0.0078125,-0.00390625
161289,-0.00390625,0.015625,-0.00390625
161622,-0.01171875,0.0078125,-0.00390625
162274,-0.01171875,-0.0234375,0.03515625
163619,-0.01171875,-0.0234375,-0.04296875
163952,-0.01171875,0.015625,-0.04296875
166323,-0.01171875,0.0078125,-0.00390625
168335,-0.00390625,-0.0234375,-0.00390625
168654,0.03515625,0.015625,-0.03515625
168987,-0.00390625,0.015625,0.00390625
170013,0.03515625,-0.0234375,-0.04296875
171358,0.00390625,0.03125,-0.00390625
172010,-0.00390625,0.03125,-0.00390625
172344,-0.00390625,0.03125,0.03515625
173036,-0.00390625,-0.015625,-0.00390625
173369,-0.04296875,0.0234375,-0.04296875
173687,0.03515625,-0.0546875,-0.00390625
175700,0.00390625,-0.0078125,-0.00390625
178406,-0.00390625,-0.015625,-0.00390625
179751,-0.01171875,-0.0234375,-0.00390625
180404,0.01953125,0.015625,-0.00390625
180737,-0.01171875,0.015625,-0.00390625
181763,-0.05078125,-0.0234375,-0.00390625
182082,-0.01171875,0.015625,-0.04296875
182414,-0.01171875,-0.015625,0.03515625
51331,0.0,-0.015625,-0.01953125
56315,-0.03125,-0.0078125,-0.01171875
61432,-0.0390625,-0.0234375,0.05859375
66416,0.0078125,-0.015625,-0.01953125
31132,0.0078125,0.0234375,-0.01953125
21029,0.0234375,-0.015625,-0.01171875
31130,-0.0234375,0.015625,0.02734375
41231,0.015625,0.015625,0.01953125
51332,0.015625,0.015625,-0.02734375
61433,-0.0078125,-0.0078125,-0.01171875
36113,-0.00390625,0.01953125,-0.00390625
31131,-0.00390625,0.015625,-0.01953125
46214,-0.05859375,-0.00390625,0.015625
51331,0.01171875,-0.01171875,0.015625
66416,0.00390625,-0.01953125,-0.03125
45630,-0.0078125,-0.01953125,-0.0234375
10818,0.00390625,-0.01953125,-0.00390625
10282,0.01953125,-0.01171875,-0.00390625
55668,0.01171875,0.0546875,0.02734375
10818,-0.02734375,0.01953125,-0.0390625
32528,-0.01171875,0.01171875,-0.0078125
39155,-0.01171875,0.01171875,-0.0078125
44466,-0.01171875,0.01953125,-0.0078125
50149,0.02734375,0.01171875,-0.0078125
20919,-0.00390625,-0.00390625,0.0234375
31021,-0.01171875,-0.00390625,-0.0078125
46104,-0.01171875,-0.00390625,-0.015625
51221,-0.01171875,-0.00390625,-0.015625
56205,-0.01171875,0.03515625,0.0234375
61322,-0.01171875,-0.01171875,-0.015625
71423,-0.01171875,-0.00390625,0.0234375
20919,-0.00390625,-0.04296875,0.0078125
36002,-0.01171875,-0.01953125,-0.0234375
41120,-0.01171875,0.01953125,0.015625
16135,-0.01953125,0.01171875,0.015625
21275,-0.01953125,0.00390625,0.015625
26319,0.01171875,0.00390625,-0.0234375
32212,-0.01953125,0.00390625,-0.0234375
37747,-0.01953125,0.01171875,-0.0234375
20919,0.05859375,0.05078125,-0.03125
50904,-0.01953125,0.00390625,0.0078125
66929,-0.01953125,0.00390625,0.0078125
72281,0.01953125,0.00390625,-0.03125
77463,-0.01953125,0.00390625,0.0078125
83145,0.01953125,0.00390625,0.015625
88366,0.01953125,0.00390625,-0.03125
93588,-0.02734375,0.00390625,-0.03125
99320,-0.01953125,0.03515625,0.015625
31185,-0.00390625,-0.03515625,0.015625
41304,-0.00390625,-0.00390625,0.0078125
32527,-0.00390625,0.02734375,-0.01953125
39450,-0.00390625,0.02734375,0.01953125
44896,-0.00390625,-0.01953125,0.01953125
49953,-0.01953125,0.01953125,-0.01953125
10839,0.01171875,-0.05859375,0.015625
17056,0.015625,0.00390625,-0.0078125
22874,-0.0390625,-0.00390625,0.03125
28604,0.0,0.00390625,-0.0078125
35752,0.0,-0.00390625,0.03125
10940,0.01171875,0.01171875,0.03125
21129,0.00390625,0.01171875,-0.01171875
31318,-0.00390625,0.01953125,-0.01953125
34864,-0.00390625,0.01953125,-0.01953125
41821,-0.00390625,-0.01953125,-0.05859375
46992,0.03515625,0.01953125,0.015625
57521,-0.00390625,0.01953125,-0.02734375
64692,-0.01171875,-0.01953125,0.0
70078,-0.01171875,-0.01953125,0.0078125
10729,-0.0078125,-0.0234375,0.01171875
40760,-0.015625,0.0,-0.04296875
45744,-0.0078125,0.015625,0.03515625
50755,0.0,-0.0078125,0.00390625
55792,0.0,0.0390625,-0.03515625
61554,0.0,0.0,-0.00390625
66605,0.0,-0.0390625,-0.00390625
57214,0.01953125,-0.00390625,0.02734375
61276,0.01953125,-0.00390625,-0.0234377384185791
69559,-0.01953125,0.00390625,0.02734375
74713,0.01953125,-0.00390625,0.02734375
79873,0.01953125,0.00390625,-0.01171875
85029,0.02734375,-0.00390625,0.02734375
87823,0.01953125,-0.00390625,0.02734375
60710,0.04296875,0.0,3.1298259273171425e-07
65788,0.00390625,0.0,0.02734375
71044,0.00390625,0.03515625,-0.01171886920928955
94178,-0.00390625,0.0078125,0.0244143009185791
144187,-0.00390625,0.0,0.01953125
164191,0.03515625,-0.03125,-0.05078125
174193,-0.01171875,0.0,0.01953125
204198,0.03515625,0.0,-0.01953125
264206,-0.05078125,0.0,-0.05859375
284209,-0.01171875,0.0,-3.129243850708008e-07
304212,-0.01171875,0.03515625,0.024417877197265625
314215,-0.01171875,-0.0390625,0.01953125
324215,-0.01171875,0.03515625,-0.0195925235748291
344218,-0.01171875,0.0,0.01953125
364222,-0.01171875,-0.03125,-2.989545464515686e-07
374223,-0.01171875,0.0,-0.01953125
384225,-0.01171875,0.0,-0.01171875
394226,-0.00390625,0.0,-0.02734375
404228,-0.00390625,0.0,-0.02734375
424230,-0.00390625,0.0,0.01171875
444233,0.03515625,0.0,0.01953125
454236,0.03515625,0.0,-1.8675928004086018e-07
484241,-0.00390625,0.0,0.05078887939453125
514245,0.03515625,0.0,0.01171875
534248,-0.00390625,0.0,-0.02734375
544249,-0.00390625,0.0,-4.330686351750046e-07
554252,-0.00390625,0.0,-2.1606683731079102e-07
564252,-0.00390625,0.0,0.01171875
584256,-0.00390625,0.0078125,0.01171875
594257,0.0703125,0.0,0.023502349853515625
604257,-0.00390625,0.0,0.01171875
634297,-0.00390625,0.0,0.01171875
644309,0.03515625,-0.0390625,-0.10546875
10549,0.01171875,0.0078125,0.02734375
20553,0.00390625,0.0,-0.05078125
35539,0.00390625,-0.0390625,4.33123204857111e-07
40560,-0.03515625,0.0,-0.01171875
45543,-0.03515625,0.0078125,-0.01171875
65560,0.00390625,-0.0390625,1.4950637705624104e-07
70588,0.04296875,0.03515625,-0.01025390625
75572,0.00390625,0.0,-0.05859375
80600,0.00390625,0.0,-0.05859375
85584,-0.00390625,-0.0390625,-1.490134309278801e-07
95595,0.00390625,-0.0390625,0.01953125
105607,0.03515625,0.0,-0.01953125
115620,-0.00390625,0.0078125,-0.0205078125
120645,0.03515625,0.0,0.05860137939453125
125628,-0.00390625,0.0,-0.009798049926757812
130658,0.00390625,0.0,-0.0244143009185791
135641,-0.00390625,0.0,-0.01953125
145653,0.00390625,-0.0390625,0.010284423828125
150681,0.04296875,0.0,-0.01953125
155665,0.03515625,0.0,-0.01171875
175687,-0.03515625,0.0,-0.02734375
185739,-0.00390625,0.03515625,-0.02734375
190759,-0.00390625,0.0,0.01171875
195743,-0.04296875,0.0,0.01220703125
200762,-0.03515625,-0.0390625,1.569587766425684e-07
205746,0.04296875,-0.0390625,0.01171875
210766,-0.00390625,0.0,0.1054849624633789
215750,-0.03515625,0.0,-0.02734375
220770,-0.00390625,0.0,0.01171875
225799,-0.00390625,0.0,-4.3213367462158203e-07
230876,-0.00390625,0.0,0.01171875
235861,-0.00390625,0.0078125,0.01171875
240881,-0.00390625,0.0,3.5762786865234375e-07
245864,-0.00390625,0.0,0.01953125
250883,-0.00390625,0.0,0.05078125
255867,-0.00390625,0.0,0.01220703125
260886,0.00390625,-0.0078125,0.01171875
265885,-0.00390625,-0.0078125,-1.7884485714603215e-07
275908,-0.00390625,-0.0078125,-4.3213367462158203e-07
285918,0.03515625,0.03515625,-0.02734375
295980,-0.00390625,0.0,0.011720657348632812
306029,-0.00390625,-0.0390625,0.011720657348632812
311067,-0.01171875,0.0,0.01171875
316051,-0.00390625,0.0,-1.8626633391249925e-07
20554,0.046875,0.02734375,0.01171875
40561,0.0390625,0.01953125,-0.009767532348632812
50563,0.0,-0.015625,0.05078125
60574,0.0,-0.0078125,0.01171875
70586,0.0,0.02734375,-0.02734375
80629,0.0,-0.015625,-0.0283203125
90633,0.03125,0.01953125,0.024417877197265625
100637,-0.0078125,-0.015625,0.05078887939453125
110666,0.0,0.01953125,-0.01220703125
120670,0.0,-0.0078125,-0.0283205509185791
130697,0.0,-0.015625,0.01171875
140701,0.0,0.01953125,-0.0283205509185791
150721,0.0,0.01953125,0.01171875
160724,0.0,-0.015625,0.01171875
170729,0.0,-0.015625,0.0273439884185791
180733,0.0,0.01953125,0.012208938598632812
190737,-0.0078125,0.01953125,0.05078125
200780,-0.0390625,0.01953125,0.01171875
210783,0.0,0.01953125,0.01220703125
240795,0.0,0.01953125,-0.02734375
260810,0.0390625,0.01953125,0.01171875
270822,-0.03125,0.02734375,0.01171875
280834,0.00390625,0.02734375,0.01171875
290845,-0.00390625,-0.015625,0.05078125
300856,-0.00390625,-0.0078125,-0.02734375
320877,-0.01171875,-0.015625,0.01171875
340899,-0.01171875,-0.015625,-0.02734375
350912,-0.0390625,-0.015625,0.01171875
360923,0.02734375,-0.015625,0.01171875
380978,-0.01171875,-0.0078125,-2.1656342141795903e-07
390983,-0.00390625,0.02734375,1.7881575331557542e-07
30556,-0.0078125,0.015625,-0.0078125
40559,0.0234375,-0.0234375,0.033203125
